"","Municipi","Any","Comarca","Població","paper_cartro","vidre","envasos","piles","kg_hab_any_recollida","rs_rm","suma_fraccio_resta","kg_hab_any","model_rs","percentatge_poblacio_pap","fraccions_pap"
"17203","Vajol, La",2013,"Alt Empordà",94,2.88,2.97,1.22,0,85.24,16.96,39.22,502.47,NA,0,NA
"17204","Vajol, La",2014,"Alt Empordà",86,1.46,4.2,2.3,0.01,107.5,18.9,39.68,568.9,NA,0,NA
"17205","Vajol, La",2019,"Alt Empordà",89,2.96,3.99,1.98,0,275.22,34.14,47.26,806.23,NA,0,NA
"17206","Vajol, La",2017,"Alt Empordà",85,2.15,5.75,1.57,0,117.03,14.51,58.61,806.56,NA,0,NA
"17207","Vall-Llobrega",2000,"Baix Empordà",295,31.52,29.8,8.58,0,237,18.42,309.6,1286.49,NA,0,NA
"17208","Vall-Llobrega",2004,"Baix Empordà",597,50.3,53.24,24.68,0.14,215.57,21.07,482.22,1023.31,NA,0,NA
"17209","Vall-Llobrega",2001,"Baix Empordà",295,33.21,40.8,15.2,0,302.45,23.92,283.8,1264.49,NA,0,NA
"17210","Vall-Llobrega",2005,"Baix Empordà",655,46.59,43.1,22.85,0.15,174.69,16.78,567.62,1041.29,NA,0,NA
"17211","Vall-Llobrega",2002,"Baix Empordà",438,34.41,42.59,26.78,0,239.81,18.67,457.51,1284.35,NA,0,NA
"17212","Vall-Llobrega",2006,"Baix Empordà",730,49.48,55,23.36,0.08,233.53,24.24,532.86,963.47,NA,0,NA
"17213","Vall-Llobrega",2003,"Baix Empordà",549,42.25,46.73,24.55,0.04,207.48,19.39,473.67,1070.27,NA,0,NA
"17214","Vall-Llobrega",2007,"Baix Empordà",778,41.56,60.95,21.53,0.03,227.73,26.14,500.59,871.16,NA,0,NA
"17215","Vall-Llobrega",2008,"Baix Empordà",825,41.33,44.22,19.66,0.04,206.27,25.95,485.64,794.92,NA,0,NA
"17216","Vall-Llobrega",2009,"Baix Empordà",853,34.06,40.1,14.35,0,152.84,22.55,447.8,677.81,NA,0,NA
"17217","Vall-Llobrega",2010,"Baix Empordà",866,37.06,40.21,15.97,0.06,210.05,28,467.68,750.09,NA,0,NA
"17218","Vall-Llobrega",2011,"Baix Empordà",877,33.97,38.37,15.63,0.01,177.14,24.7,473.54,717.09,NA,0,NA
"17219","Vall-Llobrega",2012,"Baix Empordà",904,26.91,25.99,17.19,0,216.95,30.98,436.91,700.25,NA,0,NA
"17220","Vall-Llobrega",2013,"Baix Empordà",910,31.62,39.23,15.75,0,206.34,32.24,394.62,639.99,NA,0,NA
"17221","Vall-Llobrega",2014,"Baix Empordà",901,31.51,25.06,18.77,0,199.14,30.29,413,657.52,NA,0,NA
"17222","Vall-Llobrega",2015,"Baix Empordà",915,29.28,32.94,21.02,0.04,212.64,32.62,401.98,651.96,NA,0,NA
"17223","Vall-Llobrega",2017,"Baix Empordà",924,24.73,27.82,18.28,0.03,207.63,32.33,401.58,642.24,NA,0,NA
"17224","Vall-Llobrega",2018,"Baix Empordà",912,23.46,35.19,24.6,0.03,213.87,34.73,366.6,615.85,NA,0,NA
"17225","Vall-Llobrega",2016,"Baix Empordà",922,33.81,31.67,20.14,0.03,208.85,33.03,390.5,632.39,NA,0,NA
"17226","Vall-Llobrega",2019,"Baix Empordà",899,32.31,44.75,18.54,0.04,249.06,37.94,366.31,656.53,NA,0,NA
"17227","Vall D'en Bas, La",2000,"Garrotxa",2542,43.43,47.76,5.44,0,47.66,14.92,690.61,319.34,NA,0,NA
"17228","Vall D'en Bas, La",2001,"Garrotxa",2542,78.2,57.3,7.06,0,56.12,16.16,740.12,347.27,NA,0,NA
"17229","Vall D'en Bas, La",2002,"Garrotxa",2529,79.52,58.53,9.24,0,76.59,14.67,1126.79,522.14,NA,0,NA
"17230","Vall D'en Bas, La",2003,"Garrotxa",2565,72.14,55.31,15.5,0,72.14,12.25,1325.14,588.76,NA,0,NA
"17231","Vall D'en Bas, La",2004,"Garrotxa",2591,80.99,53.58,22.32,0.02,79.96,14.05,1267.57,569.18,NA,0,NA
"17232","Vall D'en Bas, La",2005,"Garrotxa",2616,65.06,51.17,20.74,0.03,58.85,11.11,1231.35,529.55,NA,0,NA
"17233","Vall D'en Bas, La",2006,"Garrotxa",2650,90.07,50.98,21.95,0.01,82.36,14.2,1318.55,579.93,NA,0,NA
"17234","Vall D'en Bas, La",2017,"Garrotxa",3018,128.82,97.86,77.42,0,188.92,39.91,858.59,473.41,NA,0,NA
"17235","Vall D'en Bas, La",2007,"Garrotxa",2680,68.94,65.26,24.04,0.02,65.39,20.9,663.15,312.83,NA,0,NA
"17236","Vall D'en Bas, La",2008,"Garrotxa",2735,65.95,80.42,23.69,0.03,67.6,13.32,1203.56,507.66,NA,0,NA
"17237","Vall D'en Bas, La",2009,"Garrotxa",2780,88.05,76.79,29.9,0.01,134.62,24.06,1181.36,559.57,NA,0,NA
"17238","Vall D'en Bas, La",2016,"Garrotxa",2983,111.14,87.58,47.75,0.09,171.63,33.46,1018.05,512.92,NA,0,NA
"17239","Vall D'en Bas, La",2010,"Garrotxa",2833,101.76,81.07,37.71,0.03,182.35,32.06,1094.76,568.78,NA,0,NA
"17240","Vall D'en Bas, La",2015,"Garrotxa",2966,100.94,91.71,40.02,0.13,163.83,30.2,1123.27,542.55,NA,0,NA
"17241","Vall D'en Bas, La",2014,"Garrotxa",2965,87.89,69.86,39.57,0.06,149.89,29.78,1048.04,503.36,NA,0,NA
"17242","Vall D'en Bas, La",2011,"Garrotxa",2888,101.55,87.35,41.34,0.04,199.35,35.01,1068.73,569.41,NA,0,NA
"17243","Vall D'en Bas, La",2012,"Garrotxa",2931,92.25,82.97,41.92,0.03,155.8,29.99,1065.98,519.49,NA,0,NA
"17244","Vall D'en Bas, La",2018,"Garrotxa",3029,134.67,94.62,91.22,0.08,203.92,42.39,839.35,481.03,NA,0,NA
"17245","Vall D'en Bas, La",2013,"Garrotxa",2974,94.22,69.54,40.4,0.04,147.33,28.52,1098.41,516.67,NA,0,NA
"17246","Vall D'en Bas, La",2019,"Garrotxa",3072,129.04,91.81,99.39,0,192.99,41.49,835.92,465.1,NA,0,NA
"17247","Vall De Bianya, La",2000,"Garrotxa",1076,23.8,28.14,2.67,0,96.32,8.64,1096.26,1115.15,NA,0,NA
"17248","Vall De Bianya, La",2001,"Garrotxa",1076,22.25,24.35,1.74,0,44.96,4.27,1084.17,1052.55,NA,0,NA
"17249","Vall De Bianya, La",2002,"Garrotxa",1135,29.24,29.09,3.92,0,69.76,9.34,768.51,746.86,NA,0,NA
"17250","Vall De Bianya, La",2003,"Garrotxa",1172,41.42,34.64,11.33,0,95.33,13.97,687.97,682.33,NA,0,NA
"17251","Vall De Bianya, La",2004,"Garrotxa",1214,38.97,31.52,13.73,0.04,119.44,16.84,716,709.23,NA,0,NA
"17252","Vall De Bianya, La",2018,"Garrotxa",1286,71.42,80.7,43.96,0.04,372.46,58.15,344.67,640.48,NA,0,NA
"17253","Vall De Bianya, La",2005,"Garrotxa",1228,46.65,30.09,16.9,0.05,130.19,19.9,643.67,654.35,NA,0,NA
"17254","Vall De Bianya, La",2006,"Garrotxa",1256,41.08,39.6,14.19,0.02,147.04,22.1,650.85,665.23,NA,0,NA
"17255","Vall De Bianya, La",2010,"Garrotxa",1320,40.23,54.61,20.03,0.02,217.21,36.43,500.34,596.26,NA,0,NA
"17256","Vall De Bianya, La",2007,"Garrotxa",1304,39.24,60.17,17.91,0.03,139.2,12.08,1321.46,1152.59,NA,0,NA
"17257","Vall De Bianya, La",2014,"Garrotxa",1305,40.78,51.53,17.02,0.11,248.04,42.47,438.46,584.02,NA,0,NA
"17258","Vall De Bianya, La",2011,"Garrotxa",1315,35.53,58.68,19.42,0.04,249.48,40.45,482.97,616.76,NA,0,NA
"17259","Vall De Bianya, La",2008,"Garrotxa",1307,28.14,61.74,11.04,0.06,128.28,21.14,625.42,606.8,NA,0,NA
"17260","Vall De Bianya, La",2012,"Garrotxa",1335,34.63,60.98,19.36,0.02,221.13,39.59,450.48,558.56,NA,0,NA
"17261","Vall De Bianya, La",2009,"Garrotxa",1321,43.15,60.62,15.2,0.02,175.09,27.59,607.11,634.67,NA,0,NA
"17262","Vall De Bianya, La",2013,"Garrotxa",1316,37.64,52.19,16.1,0.02,219.99,37.92,473.89,580.09,NA,0,NA
"17263","Vall De Bianya, La",2015,"Garrotxa",1297,44.4,61.82,18.81,0.11,284.13,45.58,440.03,623.4,NA,0,NA
"17264","Vall De Bianya, La",2017,"Garrotxa",1265,47.12,65.57,36.99,0,305.01,52.81,344.76,577.55,NA,0,NA
"17265","Vall De Bianya, La",2016,"Garrotxa",1266,45.28,73.43,23.94,0.12,329.55,47.38,463.43,695.61,NA,0,NA
"17266","Vall De Bianya, La",2019,"Garrotxa",1264,62.08,73.05,43.77,0,390.04,63.43,284.23,614.91,NA,0,NA
"17267","Vall De Boí, La",2000,"Alta Ribagorça",757,14.4,34.68,0,0,64.88,10.66,411.84,608.93,NA,0,NA
"17268","Vall De Boí, La",2001,"Alta Ribagorça",757,57.8,37.6,0,0,126.05,19.02,406.28,662.75,NA,0,NA
"17269","Vall De Boí, La",2002,"Alta Ribagorça",869,6.5,42,1,0,56.96,9.41,476.58,605.39,NA,0,NA
"17270","Vall De Boí, La",2003,"Alta Ribagorça",952,6.8,40.4,1.2,0,50.85,10.42,416.03,487.85,NA,0,NA
"17271","Vall De Boí, La",2004,"Alta Ribagorça",1007,38.3,13.2,0.3,0,51.47,9.23,509.66,557.59,NA,0,NA
"17272","Vall De Boí, La",2005,"Alta Ribagorça",1053,45.1,54.4,0.18,0,94.69,17.49,470.46,541.47,NA,0,NA
"17273","Vall De Boí, La",2006,"Alta Ribagorça",1079,48.17,13.6,5.74,0,62.59,10.97,548.4,570.84,NA,0,NA
"17274","Vall De Boí, La",2007,"Alta Ribagorça",1049,50.16,67.4,13.41,0.16,158.19,24.61,508.26,642.71,NA,0,NA
"17275","Vall De Boí, La",2008,"Alta Ribagorça",1080,52.43,71.92,18.77,0.12,185.29,29.9,469.24,619.77,NA,0,NA
"17276","Vall De Boí, La",2009,"Alta Ribagorça",1090,52.48,59.63,16.96,0.11,168.99,30.54,418.92,553.32,NA,0,NA
"17277","Vall De Boí, La",2010,"Alta Ribagorça",1076,46.7,33.22,17.49,0,143.12,28.31,390.01,505.59,NA,0,NA
"17278","Vall De Boí, La",2011,"Alta Ribagorça",1076,44.67,30.61,17.53,0,165.3,32.69,366.27,505.7,NA,0,NA
"17279","Vall De Boí, La",2012,"Alta Ribagorça",1052,37.17,50.98,17.43,0.04,188.75,38.31,319.78,492.73,NA,0,NA
"17280","Vall De Boí, La",2013,"Alta Ribagorça",1023,35.25,47.72,16.29,0.04,182.59,37.65,309.36,484.99,NA,0,NA
"17281","Vall De Boí, La",2018,"Alta Ribagorça",1022,65.99,16.72,35.68,0.09,252.71,43.51,335.27,580.77,NA,0,NA
"17282","Vall De Boí, La",2014,"Alta Ribagorça",992,41.75,48.2,18.6,0,172.04,33.94,332.1,506.82,NA,0,NA
"17283","Vall De Boí, La",2016,"Alta Ribagorça",1022,49.37,70.59,22.92,0.07,233.71,41.7,333.91,560.43,NA,0,NA
"17284","Vall De Boí, La",2015,"Alta Ribagorça",1004,45.49,62.11,20.48,0.06,216.03,41.42,306.7,521.51,NA,0,NA
"17285","Vall De Boí, La",2017,"Alta Ribagorça",1015,53.39,35.27,26.93,0.1,237.2,43,319.11,551.59,NA,0,NA
"17286","Vall De Boí, La",2019,"Alta Ribagorça",1021,67.64,75.78,36.92,0.09,362.64,54.51,308.96,665.25,NA,0,NA
"17287","Vall De Cardós",2005,"Pallars Sobirà",363,12.89,20.43,6.31,0.03,235.64,34.28,164.02,687.48,"Porta a porta",0,"5"
"17288","Vall De Cardós",2006,"Pallars Sobirà",393,19.49,25.2,6.98,0.03,166.84,25.68,189.8,649.79,"Porta a porta",0,"5"
"17289","Vall De Cardós",2009,"Pallars Sobirà",420,5.35,17.17,6.67,0.08,135.22,26.42,158.18,511.84,"Porta a porta",0,"5"
"17290","Vall De Cardós",2000,"Pallars Sobirà",326,12.46,13.86,1.51,0.04,90.51,8.48,318.43,1067.3,"Porta a porta",0,"5"
"17291","Vall De Cardós",2016,"Pallars Sobirà",356,18.87,22.23,14.13,0.05,391.83,55.97,109.73,700.06,"Porta a porta",100,"5"
"17292","Vall De Cardós",2008,"Pallars Sobirà",402,22.22,23.89,9.54,0.03,179.47,28.92,177.36,620.66,"Porta a porta",0,"5"
"17294","Vall De Cardós",2014,"Pallars Sobirà",384,16.56,15.77,6.91,0.03,173.6,30.34,153.09,572.27,"Porta a porta",0,"5"
"17295","Vall De Cardós",2019,"Pallars Sobirà",364,19.87,19.9,14.22,0.02,433.8,60.05,105.07,722.46,"Porta a porta",100,"5"
"17296","Vall De Cardós",2012,"Pallars Sobirà",406,19.65,17.79,7.31,0.03,196.87,35.16,147.4,559.92,"Porta a porta",0,"5"
"17297","Vall De Cardós",2007,"Pallars Sobirà",399,24.31,26.9,6.46,0.05,202.76,32.98,164.37,614.71,"Porta a porta",0,"5"
"17298","Vall De Cardós",2001,"Pallars Sobirà",326,10.21,14.8,2.15,0,122.61,10.92,326.06,1122.78,"Porta a porta",0,"5"
"17299","Vall De Cardós",2004,"Pallars Sobirà",354,12.7,18.45,6.37,0.04,165.23,26.42,162.89,625.37,"Porta a porta",0,"5"
"17300","Vall De Cardós",2017,"Pallars Sobirà",360,20.44,18.98,13.33,0.01,377.25,54.77,112.17,688.82,"Porta a porta",100,"5"
"17301","Vall De Cardós",2011,"Pallars Sobirà",404,12.56,18.57,6.3,0.04,153.82,28.94,152.56,531.44,"Porta a porta",0,"5"
"17302","Vall De Cardós",2013,"Pallars Sobirà",394,16.64,17.08,6.42,0.04,170.63,32.04,142.61,532.58,"Porta a porta",0,"5"
"17303","Vall De Cardós",2010,"Pallars Sobirà",422,16.61,15,8.68,0.02,140.55,27.18,158.88,517.04,"Porta a porta",0,"5"
"17304","Vall De Cardós",2003,"Pallars Sobirà",335,12.94,17.24,4.56,0.06,123.33,15.07,232.79,818.22,"Porta a porta",0,"5"
"17305","Vall De Cardós",2002,"Pallars Sobirà",348,12.25,18.21,3.79,0.02,117.97,13.7,258.72,861.41,"Porta a porta",0,"5"
"17306","Vall De Cardós",2018,"Pallars Sobirà",372,17.33,17.12,13.85,0.04,391.4,55.89,114.93,700.35,"Porta a porta",100,"5"
"17307","Vallbona D'anoia",2000,"Anoia",1037,7.5,3.6,3,0,13.64,2.65,520.18,515.26,NA,0,NA
"17308","Vallbona D'anoia",2004,"Anoia",1190,9.84,5.8,1.95,0,14.78,3.49,486.33,423.46,NA,0,NA
"17309","Vallbona D'anoia",2001,"Anoia",1037,9.84,5,1.95,0,16.24,4.01,403.29,405.13,NA,0,NA
"17310","Vallbona D'anoia",2005,"Anoia",1254,13.18,5.71,3.12,0,17.87,3.7,583.2,482.94,NA,0,NA
"17311","Vallbona D'anoia",2002,"Anoia",1027,9.84,5.8,1.95,0,17.18,4.19,403.29,409.86,NA,0,NA
"17312","Vallbona D'anoia",2006,"Anoia",1311,13.83,5.72,3.35,0,31.69,5.6,699.84,565.51,NA,0,NA
"17313","Vallbona D'anoia",2003,"Anoia",1111,9.84,5.8,1.95,0,15.88,1.21,1440,1312.01,NA,0,NA
"17314","Vallbona D'anoia",2007,"Anoia",1337,27.17,13.45,9.53,0,76.2,19.32,425.54,394.48,NA,0,NA
"17315","Vallbona D'anoia",2008,"Anoia",1387,42.24,30.64,18.35,0,96.22,23.71,429.36,405.78,NA,0,NA
"17316","Vallbona D'anoia",2009,"Anoia",1427,44.36,32.88,20.63,0,68.67,17.34,467,395.93,NA,0,NA
"17317","Vallbona D'anoia",2010,"Anoia",1423,43.62,28.57,23.77,0,83.63,20.2,470,413.92,NA,0,NA
"17318","Vallbona D'anoia",2011,"Anoia",1433,40.44,27.8,23.35,0,93.47,22.18,470,421.45,NA,0,NA
"17319","Vallbona D'anoia",2015,"Anoia",1417,12.8,11.8,21.33,0.03,75.87,21.52,392.11,352.58,NA,0,NA
"17320","Vallbona D'anoia",2012,"Anoia",1432,26.25,24.06,20.61,0,79.43,27.36,302,290.33,NA,0,NA
"17321","Vallbona D'anoia",2013,"Anoia",1431,27.47,22.42,17.39,0.21,74.2,17.23,510,430.59,NA,0,NA
"17322","Vallbona D'anoia",2014,"Anoia",1424,13.07,12.11,19.35,0,65.11,19.11,392.51,340.75,NA,0,NA
"17323","Vallbona D'anoia",2018,"Anoia",1399,14.55,20.52,28.64,0.06,90.18,24.1,397.38,374.22,NA,0,NA
"17324","Vallbona D'anoia",2019,"Anoia",1373,14.82,19.67,33.36,0.05,77.69,17.45,504.67,445.25,NA,0,NA
"17325","Vallbona D'anoia",2016,"Anoia",1412,13.23,12.02,22.32,0.05,83.94,23.77,380.1,353.13,NA,0,NA
"17326","Vallbona D'anoia",2017,"Anoia",1412,13.67,15.45,23.5,0.06,88.79,25.07,374.64,354.12,NA,0,NA
"17327","Vallbona De Les Monges",2000,"Urgell",272,6.14,6.4,2.74,0,56.23,13.45,98.4,418.01,NA,0,NA
"17328","Vallbona De Les Monges",2001,"Urgell",272,4.49,7.2,2.77,0,53.2,13.96,89.21,381.18,NA,0,NA
"17329","Vallbona De Les Monges",2002,"Urgell",268,5.96,5.99,3.04,0,55.96,13.98,92.31,400.4,NA,0,NA
"17330","Vallbona De Les Monges",2003,"Urgell",268,6.89,8.84,4.64,0,95.25,20.98,96.16,454.06,NA,0,NA
"17331","Vallbona De Les Monges",2007,"Urgell",249,12.6,8.87,6.99,0,114.34,23.7,91.66,482.45,NA,0,NA
"17332","Vallbona De Les Monges",2004,"Urgell",264,6.84,7.62,4.16,0,95.06,21.57,91.25,440.71,NA,0,NA
"17333","Vallbona De Les Monges",2008,"Urgell",251,13.89,9.43,7.24,0,148.73,28.33,94.42,524.9,NA,0,NA
"17334","Vallbona De Les Monges",2005,"Urgell",256,17.17,9.82,7.47,0,155.46,35.99,70.78,431.95,NA,0,NA
"17335","Vallbona De Les Monges",2009,"Urgell",251,12.81,9.63,7.07,0,117.61,22.8,99.98,515.94,NA,0,NA
"17336","Vallbona De Les Monges",2006,"Urgell",247,11.09,7.38,5.86,0,98.54,27.42,64.41,359.31,NA,0,NA
"17337","Vallbona De Les Monges",2010,"Urgell",251,12.61,8.09,7.85,0,214.03,33.59,106.2,637.14,NA,0,NA
"17338","Vallbona De Les Monges",2011,"Urgell",264,13.8,12.93,9.22,0,263.41,44.14,88,596.74,NA,0,NA
"17339","Vallbona De Les Monges",2015,"Urgell",256,11.91,19.15,8.16,0.01,259.4,42.45,90.02,611.04,NA,0,NA
"17340","Vallbona De Les Monges",2012,"Urgell",253,12.44,18.39,7.44,0.04,307.42,46.17,90.69,665.87,NA,0,NA
"17341","Vallbona De Les Monges",2013,"Urgell",259,11.17,14.98,8.18,0,308.52,48.02,86.51,642.54,NA,0,NA
"17342","Vallbona De Les Monges",2014,"Urgell",262,12.61,16.9,7.62,0.04,293.22,49.32,78.93,594.48,NA,0,NA
"17343","Vallbona De Les Monges",2018,"Urgell",234,11.83,17.72,9.65,0.02,315.43,48.86,77.24,645.51,NA,0,NA
"17344","Vallbona De Les Monges",2017,"Urgell",226,14.11,13.03,7.57,0.01,329.54,47.58,82.04,692.55,NA,0,NA
"17345","Vallbona De Les Monges",2016,"Urgell",241,11.73,15.99,7.54,0.02,299.6,45.73,85.7,655.2,NA,0,NA
"17346","Vallbona De Les Monges",2019,"Urgell",233,13.87,16.67,10.06,0.01,312.78,46.52,83.77,672.3,NA,0,NA
"17347","Vallcebre",2000,"Berguedà",274,5.01,3.14,0.63,0.04,49.51,10.87,111.19,455.32,NA,0,NA
"17348","Vallcebre",2001,"Berguedà",274,3.93,6.41,1.33,0.01,56.57,12.87,104.96,439.63,NA,0,NA
"17349","Vallcebre",2002,"Berguedà",254,4.88,4.99,1.79,0.01,62.52,12.01,116.35,520.61,NA,0,NA
"17350","Vallcebre",2003,"Berguedà",270,6.23,9.53,2.22,0.02,87.47,17.92,108.15,488.02,NA,0,NA
"17351","Vallcebre",2004,"Berguedà",281,8.55,6.59,2.44,0.03,94.87,18.37,118.49,516.54,NA,0,NA
"17352","Vallcebre",2005,"Berguedà",284,9.47,7.06,2.99,0,96.42,19.56,112.62,492.98,NA,0,NA
"17353","Vallcebre",2006,"Berguedà",276,9.62,10.22,4.38,0,115.06,22.32,110.54,515.57,NA,0,NA
"17354","Vallcebre",2007,"Berguedà",269,10.29,10.49,4.81,0.01,127.44,24.55,105.34,519.05,NA,0,NA
"17355","Vallcebre",2011,"Berguedà",269,9.84,9.25,4.96,0.01,109.41,23.13,97.78,472.9,NA,0,NA
"17356","Vallcebre",2008,"Berguedà",269,9.91,10.43,5.17,0.01,117.12,20.7,120.7,565.82,NA,0,NA
"17357","Vallcebre",2012,"Berguedà",274,7.92,9.29,4.54,0,110.61,24.22,94.8,456.59,NA,0,NA
"17358","Vallcebre",2009,"Berguedà",264,11.14,9.97,5.9,0,128.12,24.77,102.75,517.33,NA,0,NA
"17359","Vallcebre",2013,"Berguedà",264,7.41,8.64,4.17,0,109.12,23.96,91.43,455.45,NA,0,NA
"17360","Vallcebre",2010,"Berguedà",268,11.12,10.22,5.69,0.01,125.38,24.94,101.15,502.8,NA,0,NA
"17361","Vallcebre",2017,"Berguedà",251,9.27,5.44,5.48,0.02,129.14,24.84,98.09,519.93,NA,0,NA
"17362","Vallcebre",2014,"Berguedà",258,7.41,8.4,4.68,0.02,111.31,23.73,92.31,469.1,NA,0,NA
"17363","Vallcebre",2018,"Berguedà",246,7.68,7.09,7.02,0.02,147.57,31.7,78.22,465.56,NA,0,NA
"17364","Vallcebre",2015,"Berguedà",255,7.93,5.8,5.58,0.02,132.18,26.38,94.06,501.04,NA,0,NA
"17365","Vallcebre",2019,"Berguedà",250,10.04,8.92,9.57,0.01,187.41,56.96,35.4,329,NA,0,NA
"17366","Vallcebre",2016,"Berguedà",254,6.13,5.71,5.79,0.02,117.95,24.6,91.85,479.57,NA,0,NA
"17367","Vallclara",2000,"Conca de Barberà",112,2.93,3.6,1.12,0,68.35,14.92,43.65,458.08,NA,0,NA
"17368","Vallclara",2001,"Conca de Barberà",112,2.24,4.2,1.58,0,71.67,15.91,42.44,450.61,NA,0,NA
"17369","Vallclara",2002,"Conca de Barberà",123,1.79,2.39,0.78,0,40.24,9.95,44.81,404.54,NA,0,NA
"17370","Vallclara",2003,"Conca de Barberà",113,2.11,2.25,0.85,0,48.25,10.84,44.84,445.07,NA,0,NA
"17371","Vallclara",2004,"Conca de Barberà",114,2.41,2.51,1.47,0,101.62,20.68,44.45,491.49,NA,0,NA
"17372","Vallclara",2005,"Conca de Barberà",117,3.03,2.05,2,0,125.16,27.96,37.73,447.6,NA,0,NA
"17373","Vallclara",2006,"Conca de Barberà",108,3.58,4.07,2.36,0,200.71,33.12,43.77,605.97,NA,0,NA
"17374","Vallclara",2007,"Conca de Barberà",118,5.94,4.16,2.4,0,204.69,35.47,43.95,577.11,NA,0,NA
"17375","Vallclara",2008,"Conca de Barberà",126,5.29,7.65,3.26,0,162.06,31.75,43.88,510.35,NA,0,NA
"17376","Vallclara",2009,"Conca de Barberà",123,3.59,6.91,3.29,0,186.75,35.32,42.07,528.78,NA,0,NA
"17377","Vallclara",2015,"Conca de Barberà",109,3.1,4.36,2.77,0.04,186.54,38.06,33.09,490.11,NA,0,NA
"17378","Vallclara",2010,"Conca de Barberà",117,3.59,4.57,3.15,0.01,422.26,53.4,43.12,790.81,NA,0,NA
"17379","Vallclara",2017,"Conca de Barberà",103,3.46,3.38,2.41,0.01,216.46,39.33,34.39,550.32,NA,0,NA
"17380","Vallclara",2011,"Conca de Barberà",125,3.06,8.54,3.08,0,153.6,29.93,44.94,513.12,NA,0,NA
"17381","Vallclara",2016,"Conca de Barberà",110,3.98,5.73,2.25,0.02,220.81,43.64,31.37,505.99,NA,0,NA
"17382","Vallclara",2012,"Conca de Barberà",125,2.81,7.48,3.33,0,159.31,34.85,37.22,457.07,NA,0,NA
"17383","Vallclara",2014,"Conca de Barberà",116,2.34,5.95,2.43,0,196.09,35.97,40.5,545.23,NA,0,NA
"17384","Vallclara",2013,"Conca de Barberà",115,2.7,4.94,2.79,0,142.71,29.19,39.81,488.89,NA,0,NA
"17385","Vallclara",2018,"Conca de Barberà",98,6.59,3.28,3.74,0.01,265.87,41.1,37.33,646.82,NA,0,NA
"17386","Vallclara",2019,"Conca de Barberà",98,4.77,4.25,4.03,0.01,242.21,41.7,33.18,580.79,NA,0,NA
"17387","Vallfogona De Balaguer",2000,"Noguera",1430,9.8,28.4,2.84,0.02,29.69,4.98,810.88,596.74,NA,0,NA
"17388","Vallfogona De Balaguer",2001,"Noguera",1430,3.01,32.2,1.52,0.06,31.76,4.87,887.31,652.26,NA,0,NA
"17389","Vallfogona De Balaguer",2002,"Noguera",1503,13.26,32,7.48,0.03,38.49,6,906.28,641.47,NA,0,NA
"17390","Vallfogona De Balaguer",2003,"Noguera",1511,13.53,30.8,7.85,0.18,39.03,6.13,903.5,636.98,NA,0,NA
"17391","Vallfogona De Balaguer",2007,"Noguera",1660,33.92,26.63,13.2,0.08,67.34,16.31,573.53,412.84,NA,0,NA
"17392","Vallfogona De Balaguer",2004,"Noguera",1526,18.09,37,8.29,0.26,48.04,7.64,886.13,628.73,NA,0,NA
"17393","Vallfogona De Balaguer",2008,"Noguera",1735,31.61,28.15,17.33,0.11,80.02,19.44,575.24,411.57,NA,0,NA
"17394","Vallfogona De Balaguer",2005,"Noguera",1577,21.12,39.2,10.13,0.15,50.7,9,808.8,563.57,NA,0,NA
"17395","Vallfogona De Balaguer",2009,"Noguera",1769,34.58,28.67,16.84,0,121.05,27.1,576.01,446.67,NA,0,NA
"17396","Vallfogona De Balaguer",2006,"Noguera",1601,25.21,29.11,11.1,0.12,47.46,10.27,663.87,462.12,NA,0,NA
"17397","Vallfogona De Balaguer",2010,"Noguera",1788,31.29,32.24,18.2,0.07,110.63,23.94,628.48,462.13,NA,0,NA
"17398","Vallfogona De Balaguer",2014,"Noguera",1888,21.93,29.01,18.57,0,101.4,21.84,685.2,464.32,NA,0,NA
"17399","Vallfogona De Balaguer",2011,"Noguera",1847,23.74,29.06,18.18,0.14,99.7,22.97,617.65,434.11,NA,0,NA
"17400","Vallfogona De Balaguer",2015,"Noguera",1880,22.56,28.19,17.89,0.12,95.24,25.68,518.25,370.9,NA,0,NA
"17401","Vallfogona De Balaguer",2012,"Noguera",1853,21.07,29.11,18.68,0.03,90.53,21.46,613.76,421.76,NA,0,NA
"17402","Vallfogona De Balaguer",2016,"Noguera",1868,24.27,32.44,19.52,0.03,110.46,30.53,469.55,361.82,NA,0,NA
"17403","Vallfogona De Balaguer",2013,"Noguera",1877,22.14,35.78,20.76,0.08,113.59,25.64,618.35,443.03,NA,0,NA
"17404","Vallfogona De Balaguer",2017,"Noguera",1867,24.17,31.8,20.31,0.14,106.09,30.7,447.02,345.52,NA,0,NA
"17405","Vallfogona De Balaguer",2018,"Noguera",1884,30.63,33.07,24.91,0.07,126.33,36.38,416.28,347.28,NA,0,NA
"17406","Vallfogona De Balaguer",2019,"Noguera",1876,64.3,56.18,56.37,0.1,183.27,49.96,344.31,366.81,NA,0,NA
"17407","Vallfogona De Ripollès",2000,"Ripollès",230,0.66,7.4,0.21,0,36,11.3,65,318.61,NA,0,NA
"17408","Vallfogona De Ripollès",2001,"Ripollès",230,2.17,6.4,0.52,0,39.58,11.36,71,348.27,NA,0,NA
"17409","Vallfogona De Ripollès",2002,"Ripollès",209,1.17,2.83,0.38,0,21.06,5.41,77,389.48,NA,0,NA
